2026-03-10-09-16,447 root INFO use_lora: True
2026-03-10-09-16,448 root INFO reinit: False
2026-03-10-09-16,448 root INFO mix_anti: True
2026-03-10-09-16,448 root INFO epoch: 3
2026-03-10-09-16,448 root INFO max_unlearn_steps: 300
2026-03-10-09-16,448 root INFO beta: 0.1
2026-03-10-09-16,448 root INFO ster_weight: 0.4
2026-03-10-09-16,448 root INFO anti_weight: 0.4
2026-03-10-09-16,448 root INFO kl_weight: 0.2
2026-03-10-09-16,448 root INFO ster_batch_size: 4
2026-03-10-09-16,448 root INFO batch_size: 28
2026-03-10-09-16,448 root INFO lr: 5e-05
2026-03-10-09-16,448 root INFO max_ster_loss: 100
2026-03-10-09-16,448 root INFO model_name: openai-community/gpt2
2026-03-10-09-16,448 root INFO model_save_dir: gpt-m-new_paper
2026-03-10-09-16,448 root INFO save_every: 50
2026-03-10-09-16,448 root INFO eval_every: 30
2026-03-10-09-16,448 root INFO log_file: logs/gpt-m-new_paper.rank0.log
2026-03-10-09-16,964 root INFO name_head:
2026-03-10-09-16,965 root INFO target_modules: ['attn.c_proj', 'attn.c_attn'] 
 LoraConfig(task_type=<TaskType.CAUSAL_LM: 'CAUSAL_LM'>, peft_type=<PeftType.LORA: 'LORA'>, auto_mapping=None, peft_version='0.18.1', base_model_name_or_path=None, revision=None, inference_mode=False, r=8, target_modules={'attn.c_attn', 'attn.c_proj'}, exclude_modules=None, lora_alpha=16, lora_dropout=0.1, fan_in_fan_out=False, bias='none', use_rslora=False, modules_to_save=None, init_lora_weights=True, layers_to_transform=None, layers_pattern=None, rank_pattern={}, alpha_pattern={}, megatron_config=None, megatron_core='megatron.core', trainable_token_indices=None, loftq_config={}, eva_config=None, corda_config=None, use_dora=False, alora_invocation_tokens=None, use_qalora=False, qalora_group_size=16, layer_replication=None, runtime_config=LoraRuntimeConfig(ephemeral_gpu_offload=False), lora_bias=False, target_parameters=None, arrow_config=None, ensure_weight_tying=False)
2026-03-10-09-16,555 root INFO num_training_steps,300
2026-03-10-09-16,556 root INFO len(ster_dataloader) * args.epoch11964
2026-03-10-09-16,677 root INFO len ster_dataloader
2026-03-10-09-16,677 root INFO 3988
2026-03-10-09-16,363 root INFO batch: 0, lr: 0.00000500 ster_lm: 3.898, ster_ref_lm: 3.826, neg_log_ratio: 0.072, loss_npo(w): 5.516, anti(w): 1.761, kl(w): 1.586, total: 8.864
2026-03-10-09-19,77 root INFO batch: 217, lr: 0.00004912 ster_lm: 4.088, ster_ref_lm: 4.082, neg_log_ratio: 0.007, loss_npo(w): 5.542, anti(w): 1.956, kl(w): 1.355, total: 8.853
2026-03-10-09-19,596 root INFO batch: 218, lr: 0.00004910 ster_lm: 4.175, ster_ref_lm: 4.160, neg_log_ratio: 0.015, loss_npo(w): 5.539, anti(w): 1.888, kl(w): 1.387, total: 8.815
2026-03-10-09-19,106 root INFO batch: 219, lr: 0.00004908 ster_lm: 4.791, ster_ref_lm: 4.788, neg_log_ratio: 0.003, loss_npo(w): 5.544, anti(w): 1.642, kl(w): 1.384, total: 8.570
2026-03-10-09-19,611 root INFO batch: 220, lr: 0.00004907 ster_lm: 3.930, ster_ref_lm: 3.924, neg_log_ratio: 0.006, loss_npo(w): 5.543, anti(w): 1.775, kl(w): 1.379, total: 8.697
2026-03-10-09-19,113 root INFO batch: 221, lr: 0.00004905 ster_lm: 3.976, ster_ref_lm: 3.965, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.729, kl(w): 1.405, total: 8.675
2026-03-10-09-19,614 root INFO batch: 222, lr: 0.00004903 ster_lm: 4.056, ster_ref_lm: 4.059, neg_log_ratio: -0.003, loss_npo(w): 5.546, anti(w): 1.717, kl(w): 1.386, total: 8.648
2026-03-10-09-19,115 root INFO batch: 223, lr: 0.00004902 ster_lm: 4.947, ster_ref_lm: 4.959, neg_log_ratio: -0.012, loss_npo(w): 5.550, anti(w): 1.893, kl(w): 1.386, total: 8.829
2026-03-10-09-19,618 root INFO batch: 224, lr: 0.00004900 ster_lm: 4.172, ster_ref_lm: 4.191, neg_log_ratio: -0.019, loss_npo(w): 5.553, anti(w): 1.686, kl(w): 1.385, total: 8.623
2026-03-10-09-19,175 root INFO batch: 225, lr: 0.00004898 ster_lm: 4.707, ster_ref_lm: 4.709, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.615, kl(w): 1.409, total: 8.570
2026-03-10-09-19,696 root INFO batch: 226, lr: 0.00004896 ster_lm: 4.758, ster_ref_lm: 4.759, neg_log_ratio: -0.001, loss_npo(w): 5.545, anti(w): 1.771, kl(w): 1.359, total: 8.675
2026-03-10-09-19,199 root INFO batch: 227, lr: 0.00004895 ster_lm: 3.945, ster_ref_lm: 3.942, neg_log_ratio: 0.002, loss_npo(w): 5.544, anti(w): 1.781, kl(w): 1.380, total: 8.705
2026-03-10-09-19,705 root INFO batch: 228, lr: 0.00004893 ster_lm: 3.672, ster_ref_lm: 3.674, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.886, kl(w): 1.396, total: 8.828
2026-03-10-09-19,212 root INFO batch: 229, lr: 0.00004891 ster_lm: 4.017, ster_ref_lm: 3.978, neg_log_ratio: 0.040, loss_npo(w): 5.529, anti(w): 1.691, kl(w): 1.393, total: 8.613
2026-03-10-09-19,718 root INFO batch: 230, lr: 0.00004890 ster_lm: 4.963, ster_ref_lm: 4.976, neg_log_ratio: -0.013, loss_npo(w): 5.550, anti(w): 1.791, kl(w): 1.398, total: 8.739
2026-03-10-09-19,224 root INFO batch: 231, lr: 0.00004888 ster_lm: 4.160, ster_ref_lm: 4.161, neg_log_ratio: -0.001, loss_npo(w): 5.546, anti(w): 1.680, kl(w): 1.382, total: 8.607
2026-03-10-09-19,732 root INFO batch: 232, lr: 0.00004886 ster_lm: 5.236, ster_ref_lm: 5.231, neg_log_ratio: 0.005, loss_npo(w): 5.543, anti(w): 1.691, kl(w): 1.377, total: 8.612
2026-03-10-09-19,239 root INFO batch: 233, lr: 0.00004885 ster_lm: 4.152, ster_ref_lm: 4.166, neg_log_ratio: -0.014, loss_npo(w): 5.551, anti(w): 1.773, kl(w): 1.338, total: 8.662
2026-03-10-09-19,745 root INFO batch: 234, lr: 0.00004883 ster_lm: 4.020, ster_ref_lm: 4.011, neg_log_ratio: 0.010, loss_npo(w): 5.541, anti(w): 1.915, kl(w): 1.371, total: 8.828
2026-03-10-09-19,252 root INFO batch: 235, lr: 0.00004881 ster_lm: 4.728, ster_ref_lm: 4.717, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.762, kl(w): 1.346, total: 8.650
2026-03-10-09-19,759 root INFO batch: 236, lr: 0.00004880 ster_lm: 4.546, ster_ref_lm: 4.563, neg_log_ratio: -0.017, loss_npo(w): 5.552, anti(w): 1.983, kl(w): 1.354, total: 8.889
2026-03-10-09-19,272 root INFO batch: 237, lr: 0.00004878 ster_lm: 4.218, ster_ref_lm: 4.229, neg_log_ratio: -0.011, loss_npo(w): 5.550, anti(w): 1.741, kl(w): 1.348, total: 8.638
2026-03-10-09-19,781 root INFO batch: 238, lr: 0.00004876 ster_lm: 4.138, ster_ref_lm: 4.099, neg_log_ratio: 0.039, loss_npo(w): 5.530, anti(w): 1.800, kl(w): 1.363, total: 8.692
2026-03-10-09-19,287 root INFO batch: 239, lr: 0.00004875 ster_lm: 4.923, ster_ref_lm: 4.923, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 1.673, kl(w): 1.321, total: 8.538
2026-03-10-09-19,268 root INFO pre_res
2026-03-10-09-19,268 root INFO ['64.76', '66.7', '61.42', '56.69', '63.36', '91.76', '67.25']
2026-03-10-09-19,230 root INFO batch: 240, lr: 0.00001000 ster_lm: 3.861, ster_ref_lm: 3.852, neg_log_ratio: 0.009, loss_npo(w): 5.542, anti(w): 1.748, kl(w): 1.381, total: 8.670
2026-03-10-09-19,678 root INFO batch: 241, lr: 0.00002000 ster_lm: 3.763, ster_ref_lm: 3.741, neg_log_ratio: 0.022, loss_npo(w): 5.536, anti(w): 1.695, kl(w): 1.382, total: 8.613
2026-03-10-09-19,145 root INFO batch: 242, lr: 0.00003000 ster_lm: 5.169, ster_ref_lm: 5.184, neg_log_ratio: -0.016, loss_npo(w): 5.551, anti(w): 1.676, kl(w): 1.444, total: 8.671
2026-03-10-09-19,591 root INFO batch: 243, lr: 0.00004000 ster_lm: 3.988, ster_ref_lm: 3.964, neg_log_ratio: 0.024, loss_npo(w): 5.536, anti(w): 1.753, kl(w): 1.370, total: 8.659
2026-03-10-09-19,36 root INFO batch: 244, lr: 0.00005000 ster_lm: 4.511, ster_ref_lm: 4.523, neg_log_ratio: -0.012, loss_npo(w): 5.550, anti(w): 1.632, kl(w): 1.387, total: 8.569
2026-03-10-09-19,487 root INFO batch: 245, lr: 0.00004998 ster_lm: 4.881, ster_ref_lm: 4.892, neg_log_ratio: -0.010, loss_npo(w): 5.549, anti(w): 1.547, kl(w): 1.422, total: 8.518
2026-03-10-09-19,951 root INFO batch: 246, lr: 0.00004997 ster_lm: 3.766, ster_ref_lm: 3.756, neg_log_ratio: 0.010, loss_npo(w): 5.541, anti(w): 1.727, kl(w): 1.419, total: 8.687
2026-03-10-09-19,419 root INFO batch: 247, lr: 0.00004995 ster_lm: 4.396, ster_ref_lm: 4.384, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.718, kl(w): 1.365, total: 8.623
2026-03-10-09-19,910 root INFO batch: 248, lr: 0.00004993 ster_lm: 4.775, ster_ref_lm: 4.758, neg_log_ratio: 0.017, loss_npo(w): 5.538, anti(w): 1.729, kl(w): 1.399, total: 8.666
2026-03-10-09-19,394 root INFO batch: 249, lr: 0.00004992 ster_lm: 3.387, ster_ref_lm: 3.372, neg_log_ratio: 0.015, loss_npo(w): 5.539, anti(w): 1.706, kl(w): 1.404, total: 8.649
2026-03-10-09-19,870 root INFO batch: 250, lr: 0.00004990 ster_lm: 4.026, ster_ref_lm: 4.008, neg_log_ratio: 0.018, loss_npo(w): 5.538, anti(w): 1.612, kl(w): 1.409, total: 8.559
2026-03-10-09-19,352 root INFO batch: 251, lr: 0.00004988 ster_lm: 3.165, ster_ref_lm: 3.141, neg_log_ratio: 0.024, loss_npo(w): 5.536, anti(w): 1.633, kl(w): 1.404, total: 8.573
2026-03-10-09-19,823 root INFO batch: 252, lr: 0.00004987 ster_lm: 4.518, ster_ref_lm: 4.514, neg_log_ratio: 0.004, loss_npo(w): 5.544, anti(w): 1.640, kl(w): 1.387, total: 8.571
2026-03-10-09-19,492 root INFO batch: 253, lr: 0.00004985 ster_lm: 3.926, ster_ref_lm: 3.909, neg_log_ratio: 0.017, loss_npo(w): 5.538, anti(w): 1.684, kl(w): 1.333, total: 8.555
2026-03-10-09-19,951 root INFO batch: 254, lr: 0.00004983 ster_lm: 3.490, ster_ref_lm: 3.466, neg_log_ratio: 0.023, loss_npo(w): 5.536, anti(w): 1.814, kl(w): 1.389, total: 8.739
2026-03-10-09-19,499 root INFO batch: 255, lr: 0.00004982 ster_lm: 4.290, ster_ref_lm: 4.272, neg_log_ratio: 0.017, loss_npo(w): 5.538, anti(w): 1.746, kl(w): 1.383, total: 8.667
2026-03-10-09-19,29 root INFO batch: 256, lr: 0.00004980 ster_lm: 4.767, ster_ref_lm: 4.749, neg_log_ratio: 0.017, loss_npo(w): 5.538, anti(w): 1.584, kl(w): 1.403, total: 8.526
2026-03-10-09-19,533 root INFO batch: 257, lr: 0.00004978 ster_lm: 4.747, ster_ref_lm: 4.746, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 1.698, kl(w): 1.372, total: 8.615
2026-03-10-09-19,21 root INFO batch: 258, lr: 0.00004977 ster_lm: 3.420, ster_ref_lm: 3.406, neg_log_ratio: 0.014, loss_npo(w): 5.539, anti(w): 1.618, kl(w): 1.423, total: 8.581
2026-03-10-09-19,507 root INFO batch: 259, lr: 0.00004975 ster_lm: 3.825, ster_ref_lm: 3.811, neg_log_ratio: 0.014, loss_npo(w): 5.539, anti(w): 1.725, kl(w): 1.364, total: 8.628
2026-03-10-09-19,994 root INFO batch: 260, lr: 0.00004973 ster_lm: 3.395, ster_ref_lm: 3.358, neg_log_ratio: 0.037, loss_npo(w): 5.530, anti(w): 1.707, kl(w): 1.411, total: 8.649
2026-03-10-09-19,489 root INFO batch: 261, lr: 0.00004972 ster_lm: 3.693, ster_ref_lm: 3.680, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.901, kl(w): 1.346, total: 8.788
2026-03-10-09-19,68 root INFO batch: 262, lr: 0.00004970 ster_lm: 4.420, ster_ref_lm: 4.426, neg_log_ratio: -0.006, loss_npo(w): 5.548, anti(w): 1.829, kl(w): 1.331, total: 8.708
2026-03-10-09-19,602 root INFO batch: 263, lr: 0.00004968 ster_lm: 4.159, ster_ref_lm: 4.160, neg_log_ratio: -0.000, loss_npo(w): 5.545, anti(w): 1.903, kl(w): 1.409, total: 8.857
2026-03-10-09-19,109 root INFO batch: 264, lr: 0.00004967 ster_lm: 3.096, ster_ref_lm: 3.095, neg_log_ratio: 0.000, loss_npo(w): 5.545, anti(w): 1.781, kl(w): 1.410, total: 8.735
2026-03-10-09-19,599 root INFO batch: 265, lr: 0.00004965 ster_lm: 4.033, ster_ref_lm: 4.020, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.623, kl(w): 1.369, total: 8.532
2026-03-10-09-19,79 root INFO batch: 266, lr: 0.00004963 ster_lm: 4.299, ster_ref_lm: 4.331, neg_log_ratio: -0.032, loss_npo(w): 5.558, anti(w): 1.656, kl(w): 1.360, total: 8.575
2026-03-10-09-19,617 root INFO batch: 267, lr: 0.00004962 ster_lm: 4.178, ster_ref_lm: 4.162, neg_log_ratio: 0.015, loss_npo(w): 5.539, anti(w): 1.745, kl(w): 1.408, total: 8.692
2026-03-10-09-19,85 root INFO batch: 268, lr: 0.00004960 ster_lm: 3.727, ster_ref_lm: 3.702, neg_log_ratio: 0.025, loss_npo(w): 5.535, anti(w): 1.597, kl(w): 1.409, total: 8.541
2026-03-10-09-19,603 root INFO batch: 269, lr: 0.00004958 ster_lm: 3.604, ster_ref_lm: 3.567, neg_log_ratio: 0.037, loss_npo(w): 5.531, anti(w): 1.670, kl(w): 1.364, total: 8.565
2026-03-10-09-19,165 root INFO batch: 270, lr: 0.00004957 ster_lm: 3.813, ster_ref_lm: 3.797, neg_log_ratio: 0.017, loss_npo(w): 5.538, anti(w): 1.668, kl(w): 1.391, total: 8.597
2026-03-10-09-19,728 root INFO batch: 271, lr: 0.00004955 ster_lm: 4.195, ster_ref_lm: 4.184, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.637, kl(w): 1.412, total: 8.590
2026-03-10-09-19,288 root INFO batch: 272, lr: 0.00004953 ster_lm: 3.843, ster_ref_lm: 3.820, neg_log_ratio: 0.023, loss_npo(w): 5.536, anti(w): 1.583, kl(w): 1.389, total: 8.508
2026-03-10-09-19,807 root INFO batch: 273, lr: 0.00004952 ster_lm: 3.982, ster_ref_lm: 3.967, neg_log_ratio: 0.015, loss_npo(w): 5.539, anti(w): 1.843, kl(w): 1.386, total: 8.768
2026-03-10-09-20,305 root INFO batch: 274, lr: 0.00004950 ster_lm: 3.618, ster_ref_lm: 3.587, neg_log_ratio: 0.031, loss_npo(w): 5.533, anti(w): 1.630, kl(w): 1.401, total: 8.564
2026-03-10-09-20,792 root INFO batch: 275, lr: 0.00004948 ster_lm: 3.340, ster_ref_lm: 3.318, neg_log_ratio: 0.022, loss_npo(w): 5.536, anti(w): 1.634, kl(w): 1.382, total: 8.553
2026-03-10-09-20,277 root INFO batch: 276, lr: 0.00004947 ster_lm: 4.531, ster_ref_lm: 4.531, neg_log_ratio: -0.000, loss_npo(w): 5.545, anti(w): 1.744, kl(w): 1.423, total: 8.713
2026-03-10-09-20,751 root INFO batch: 277, lr: 0.00004945 ster_lm: 4.607, ster_ref_lm: 4.614, neg_log_ratio: -0.007, loss_npo(w): 5.548, anti(w): 1.598, kl(w): 1.400, total: 8.546
2026-03-10-09-20,332 root INFO batch: 278, lr: 0.00004943 ster_lm: 3.319, ster_ref_lm: 3.276, neg_log_ratio: 0.043, loss_npo(w): 5.528, anti(w): 1.648, kl(w): 1.404, total: 8.579
2026-03-10-09-20,873 root INFO batch: 279, lr: 0.00004942 ster_lm: 5.307, ster_ref_lm: 5.311, neg_log_ratio: -0.004, loss_npo(w): 5.547, anti(w): 1.729, kl(w): 1.375, total: 8.651
2026-03-10-09-20,385 root INFO batch: 280, lr: 0.00004940 ster_lm: 4.072, ster_ref_lm: 4.062, neg_log_ratio: 0.009, loss_npo(w): 5.541, anti(w): 1.527, kl(w): 1.358, total: 8.426
2026-03-10-09-20,878 root INFO batch: 281, lr: 0.00004938 ster_lm: 4.796, ster_ref_lm: 4.806, neg_log_ratio: -0.010, loss_npo(w): 5.549, anti(w): 1.648, kl(w): 1.342, total: 8.540
2026-03-10-09-20,368 root INFO batch: 282, lr: 0.00004937 ster_lm: 4.315, ster_ref_lm: 4.308, neg_log_ratio: 0.007, loss_npo(w): 5.542, anti(w): 1.777, kl(w): 1.387, total: 8.706
2026-03-10-09-20,856 root INFO batch: 283, lr: 0.00004935 ster_lm: 5.451, ster_ref_lm: 5.460, neg_log_ratio: -0.009, loss_npo(w): 5.549, anti(w): 1.686, kl(w): 1.423, total: 8.657
2026-03-10-09-20,356 root INFO batch: 284, lr: 0.00004933 ster_lm: 4.036, ster_ref_lm: 4.035, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 1.723, kl(w): 1.384, total: 8.651
2026-03-10-09-20,856 root INFO batch: 285, lr: 0.00004932 ster_lm: 4.408, ster_ref_lm: 4.399, neg_log_ratio: 0.009, loss_npo(w): 5.541, anti(w): 1.734, kl(w): 1.365, total: 8.640
2026-03-10-09-20,355 root INFO batch: 286, lr: 0.00004930 ster_lm: 3.515, ster_ref_lm: 3.496, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.760, kl(w): 1.391, total: 8.688
2026-03-10-09-20,855 root INFO batch: 287, lr: 0.00004928 ster_lm: 4.928, ster_ref_lm: 4.930, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.594, kl(w): 1.373, total: 8.514
2026-03-10-09-20,351 root INFO batch: 288, lr: 0.00004927 ster_lm: 4.205, ster_ref_lm: 4.172, neg_log_ratio: 0.033, loss_npo(w): 5.532, anti(w): 1.612, kl(w): 1.385, total: 8.529
2026-03-10-09-20,905 root INFO batch: 289, lr: 0.00004925 ster_lm: 3.682, ster_ref_lm: 3.670, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.699, kl(w): 1.345, total: 8.583
2026-03-10-09-20,471 root INFO batch: 290, lr: 0.00004923 ster_lm: 3.743, ster_ref_lm: 3.726, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.714, kl(w): 1.421, total: 8.674
2026-03-10-09-20,996 root INFO batch: 291, lr: 0.00004922 ster_lm: 3.961, ster_ref_lm: 3.936, neg_log_ratio: 0.026, loss_npo(w): 5.535, anti(w): 1.558, kl(w): 1.340, total: 8.433
2026-03-10-09-20,498 root INFO batch: 292, lr: 0.00004920 ster_lm: 4.210, ster_ref_lm: 4.222, neg_log_ratio: -0.012, loss_npo(w): 5.550, anti(w): 1.670, kl(w): 1.359, total: 8.579
2026-03-10-09-20,987 root INFO batch: 293, lr: 0.00004918 ster_lm: 4.074, ster_ref_lm: 4.051, neg_log_ratio: 0.023, loss_npo(w): 5.536, anti(w): 1.821, kl(w): 1.356, total: 8.712
2026-03-10-09-20,393 root INFO batch: 294, lr: 0.00004917 ster_lm: 4.579, ster_ref_lm: 4.570, neg_log_ratio: 0.009, loss_npo(w): 5.542, anti(w): 1.680, kl(w): 1.355, total: 8.576
2026-03-10-09-20,886 root INFO batch: 295, lr: 0.00004915 ster_lm: 4.808, ster_ref_lm: 4.796, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.749, kl(w): 1.373, total: 8.662
2026-03-10-09-20,454 root INFO batch: 296, lr: 0.00004913 ster_lm: 4.940, ster_ref_lm: 4.942, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.695, kl(w): 1.381, total: 8.622
2026-03-10-09-20,983 root INFO batch: 297, lr: 0.00004912 ster_lm: 4.503, ster_ref_lm: 4.492, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.679, kl(w): 1.458, total: 8.677
2026-03-10-09-20,484 root INFO batch: 298, lr: 0.00004910 ster_lm: 3.176, ster_ref_lm: 3.147, neg_log_ratio: 0.029, loss_npo(w): 5.534, anti(w): 1.755, kl(w): 1.377, total: 8.665
2026-03-10-09-20,973 root INFO batch: 299, lr: 0.00004908 ster_lm: 4.301, ster_ref_lm: 4.286, neg_log_ratio: 0.015, loss_npo(w): 5.539, anti(w): 1.634, kl(w): 1.399, total: 8.573
2026-03-10-09-20,464 root INFO batch: 300, lr: 0.00004907 ster_lm: 4.713, ster_ref_lm: 4.720, neg_log_ratio: -0.008, loss_npo(w): 5.548, anti(w): 1.548, kl(w): 1.379, total: 8.474
2026-03-10-09-20,982 root INFO batch: 301, lr: 0.00004905 ster_lm: 3.793, ster_ref_lm: 3.809, neg_log_ratio: -0.016, loss_npo(w): 5.552, anti(w): 1.731, kl(w): 1.426, total: 8.708
2026-03-10-09-20,490 root INFO batch: 302, lr: 0.00004903 ster_lm: 3.475, ster_ref_lm: 3.444, neg_log_ratio: 0.031, loss_npo(w): 5.533, anti(w): 1.718, kl(w): 1.357, total: 8.608
2026-03-10-09-20,989 root INFO batch: 303, lr: 0.00004902 ster_lm: 3.774, ster_ref_lm: 3.705, neg_log_ratio: 0.070, loss_npo(w): 5.517, anti(w): 1.729, kl(w): 1.359, total: 8.606
2026-03-10-09-20,487 root INFO batch: 304, lr: 0.00004900 ster_lm: 3.855, ster_ref_lm: 3.831, neg_log_ratio: 0.024, loss_npo(w): 5.536, anti(w): 1.707, kl(w): 1.402, total: 8.645
2026-03-10-09-20,986 root INFO batch: 305, lr: 0.00004898 ster_lm: 4.576, ster_ref_lm: 4.560, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.613, kl(w): 1.367, total: 8.519
2026-03-10-09-20,485 root INFO batch: 306, lr: 0.00004896 ster_lm: 4.377, ster_ref_lm: 4.388, neg_log_ratio: -0.011, loss_npo(w): 5.549, anti(w): 1.634, kl(w): 1.324, total: 8.507
2026-03-10-09-20,984 root INFO batch: 307, lr: 0.00004895 ster_lm: 4.156, ster_ref_lm: 4.152, neg_log_ratio: 0.003, loss_npo(w): 5.544, anti(w): 1.641, kl(w): 1.375, total: 8.560
2026-03-10-09-20,483 root INFO batch: 308, lr: 0.00004893 ster_lm: 4.832, ster_ref_lm: 4.815, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.684, kl(w): 1.368, total: 8.591
2026-03-10-09-20,983 root INFO batch: 309, lr: 0.00004891 ster_lm: 3.883, ster_ref_lm: 3.854, neg_log_ratio: 0.029, loss_npo(w): 5.534, anti(w): 1.812, kl(w): 1.279, total: 8.625
2026-03-10-09-20,490 root INFO batch: 310, lr: 0.00004890 ster_lm: 4.019, ster_ref_lm: 3.964, neg_log_ratio: 0.055, loss_npo(w): 5.523, anti(w): 1.746, kl(w): 1.397, total: 8.666
2026-03-10-09-20,975 root INFO batch: 311, lr: 0.00004888 ster_lm: 3.560, ster_ref_lm: 3.536, neg_log_ratio: 0.024, loss_npo(w): 5.536, anti(w): 1.585, kl(w): 1.390, total: 8.511
2026-03-10-09-20,493 root INFO batch: 312, lr: 0.00004886 ster_lm: 3.091, ster_ref_lm: 3.054, neg_log_ratio: 0.037, loss_npo(w): 5.530, anti(w): 1.700, kl(w): 1.394, total: 8.624
2026-03-10-09-20,32 root INFO batch: 313, lr: 0.00004885 ster_lm: 4.125, ster_ref_lm: 4.092, neg_log_ratio: 0.032, loss_npo(w): 5.532, anti(w): 1.620, kl(w): 1.354, total: 8.506
2026-03-10-09-20,546 root INFO batch: 314, lr: 0.00004883 ster_lm: 3.537, ster_ref_lm: 3.518, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.726, kl(w): 1.380, total: 8.643
2026-03-10-09-20,41 root INFO batch: 315, lr: 0.00004881 ster_lm: 3.337, ster_ref_lm: 3.325, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.708, kl(w): 1.325, total: 8.573
2026-03-10-09-20,559 root INFO batch: 316, lr: 0.00004880 ster_lm: 4.247, ster_ref_lm: 4.234, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.901, kl(w): 1.361, total: 8.801
2026-03-10-09-20,72 root INFO batch: 317, lr: 0.00004878 ster_lm: 3.538, ster_ref_lm: 3.494, neg_log_ratio: 0.045, loss_npo(w): 5.527, anti(w): 1.830, kl(w): 1.383, total: 8.740
2026-03-10-09-20,582 root INFO batch: 318, lr: 0.00004876 ster_lm: 4.179, ster_ref_lm: 4.149, neg_log_ratio: 0.031, loss_npo(w): 5.533, anti(w): 1.905, kl(w): 1.372, total: 8.810
2026-03-10-09-20,84 root INFO batch: 319, lr: 0.00004875 ster_lm: 4.243, ster_ref_lm: 4.247, neg_log_ratio: -0.004, loss_npo(w): 5.547, anti(w): 1.782, kl(w): 1.394, total: 8.722
2026-03-10-09-20,329 root INFO pre_res
2026-03-10-09-20,329 root INFO ['66.76', '66.7', '61.42', '58.02', '64.19', '91.8', '65.76']
